repository,pr_number,classification,evidence_type,event_at,commit_sha,finding_url,evidence_url,basis
llxprt-luther,97,medium_confidence,commit_after_finding_within_24h,2026-07-02T11:29:35Z,5103173683c657801a7a9c9008e9b7fe2781c717,https://github.com/vybestack/llxprt-luther/pull/97#discussion_r3512241065,https://github.com/vybestack/llxprt-luther/commit/5103173683c657801a7a9c9008e9b7fe2781c717,1.2 hours after latest retained CodeRabbit finding
llxprt-luther,106,medium_confidence,commit_after_finding_within_24h,2026-07-03T06:50:48Z,d55be67608b17b798b32eefab10c542ec8025d0c,https://github.com/vybestack/llxprt-luther/pull/106#discussion_r3518004980,https://github.com/vybestack/llxprt-luther/commit/d55be67608b17b798b32eefab10c542ec8025d0c,0.0 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-05T22:18:27Z,4f65910952e777cc51988f78b26be87ef884a029,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236626,https://github.com/vybestack/llxprt-luther/commit/4f65910952e777cc51988f78b26be87ef884a029,5.7 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-05T22:31:25Z,b672f22c697d0b3d9564ac0a81db4f946d741149,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236626,https://github.com/vybestack/llxprt-luther/commit/b672f22c697d0b3d9564ac0a81db4f946d741149,5.9 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-05T22:46:10Z,a870e7f5154caccdfb44e88ce30047251776f54f,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236626,https://github.com/vybestack/llxprt-luther/commit/a870e7f5154caccdfb44e88ce30047251776f54f,6.2 hours after latest retained CodeRabbit finding
llxprt-luther,110,high_confidence,explicit_fixed_reply_with_commit,2026-07-06T01:01:33Z,feedbac,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236654,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525978076,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,110,high_confidence,explicit_fixed_reply_with_commit,2026-07-06T01:01:36Z,af9922e648900e2b557c93fe80ae47fa59d9c98b,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236656,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525978214,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T01:54:43Z,3caeabdf9e96af8af7b08c14617fa4f2af420bd9,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/3caeabdf9e96af8af7b08c14617fa4f2af420bd9,1.9 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T04:31:28Z,5d478b5c54902276b62e64c90d3ec6471e5aa086,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/5d478b5c54902276b62e64c90d3ec6471e5aa086,4.5 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T04:52:25Z,98e8190aa600c97798a234e98353c3880fbb961d,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/98e8190aa600c97798a234e98353c3880fbb961d,4.9 hours after latest retained CodeRabbit finding
llxprt-luther,110,high_confidence,explicit_fixed_reply_with_commit,2026-07-06T05:12:21Z,3caeabdf9e96af8af7b08c14617fa4f2af420bd9,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236651,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3526547276,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T06:08:08Z,eda30c87536ddb7f05f0c5a03d4264b8536e2f6d,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/eda30c87536ddb7f05f0c5a03d4264b8536e2f6d,6.2 hours after latest retained CodeRabbit finding
llxprt-luther,110,high_confidence,commit_message_review_reference,2026-07-06T09:17:05Z,28301af5bda58713f811974b83ddcb3b3a1373df,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/28301af5bda58713f811974b83ddcb3b3a1373df,9.3 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T11:38:35Z,910644bbac236f78a9ee3772e2e620fd25bdb1cd,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/910644bbac236f78a9ee3772e2e620fd25bdb1cd,11.7 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T11:56:43Z,15438bf9ceb590ff12ff7460c9ea9da91cb51b6a,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/15438bf9ceb590ff12ff7460c9ea9da91cb51b6a,12.0 hours after latest retained CodeRabbit finding
llxprt-luther,110,medium_confidence,commit_after_finding_within_24h,2026-07-06T12:01:16Z,90249d129e3bc77dfa2df3bc94d7f29dfade0121,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/90249d129e3bc77dfa2df3bc94d7f29dfade0121,12.0 hours after latest retained CodeRabbit finding
llxprt-luther,110,high_confidence,explicit_fixed_reply_with_commit,2026-07-06T12:10:48Z,4f65910,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525236635,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3528719720,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,110,high_confidence,explicit_fixed_reply_with_commit,2026-07-06T12:10:57Z,3caeabd,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868928,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3528720664,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T03:00:36Z,2451faebcfa8ef28f27a9526aa14d947459a8616,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/2451faebcfa8ef28f27a9526aa14d947459a8616,27.0 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T05:02:13Z,229f76f7e26649397063c65980347fda3dfb12a6,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/229f76f7e26649397063c65980347fda3dfb12a6,29.1 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T07:05:55Z,a31ed0d0f085bf0287e0da2734b8e97622f99f99,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/a31ed0d0f085bf0287e0da2734b8e97622f99f99,31.1 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T08:43:52Z,737e97fd0e73cd13802e01cbbf09fdb65bb313c6,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/737e97fd0e73cd13802e01cbbf09fdb65bb313c6,32.8 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T09:54:37Z,c26759d56b651b74f16510d9f59dcac7d6e4d3f3,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/c26759d56b651b74f16510d9f59dcac7d6e4d3f3,33.9 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T11:01:21Z,31b2f8e01a7943ce8e409e1851683b94197a242c,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/31b2f8e01a7943ce8e409e1851683b94197a242c,35.0 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T11:04:09Z,938a4d66d67a8b617cedc0a89d02c44c7a3f20e3,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/938a4d66d67a8b617cedc0a89d02c44c7a3f20e3,35.1 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T11:31:34Z,63130168b47e01b713c54ff6112b5292fd9ab64d,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/63130168b47e01b713c54ff6112b5292fd9ab64d,35.5 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T12:58:38Z,28972f433bbfc83ed0ac3dbcd24cdb5a9cbde3c8,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/28972f433bbfc83ed0ac3dbcd24cdb5a9cbde3c8,37.0 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T14:30:06Z,dc8052b1983cf705c36c0e9408088c84b5c6554d,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/dc8052b1983cf705c36c0e9408088c84b5c6554d,38.5 hours after latest retained CodeRabbit finding
llxprt-luther,110,temporal_only,commit_after_finding_over_24h,2026-07-07T16:22:44Z,429c3fbfe1bfb531def8ac6ef407ba05f1c3c403,https://github.com/vybestack/llxprt-luther/pull/110#discussion_r3525868923,https://github.com/vybestack/llxprt-luther/commit/429c3fbfe1bfb531def8ac6ef407ba05f1c3c403,40.4 hours after latest retained CodeRabbit finding
llxprt-luther,112,medium_confidence,commit_after_finding_within_24h,2026-07-06T03:40:55Z,a814de2bc66fc7228481d6cdd75bb3d95248a09c,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526294698,https://github.com/vybestack/llxprt-luther/commit/a814de2bc66fc7228481d6cdd75bb3d95248a09c,0.0 hours after latest retained CodeRabbit finding
llxprt-luther,112,medium_confidence,commit_after_finding_within_24h,2026-07-06T04:08:08Z,c18571fe3f699cb00d0754354bafd16258bd6296,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526304965,https://github.com/vybestack/llxprt-luther/commit/c18571fe3f699cb00d0754354bafd16258bd6296,0.4 hours after latest retained CodeRabbit finding
llxprt-luther,112,medium_confidence,commit_after_finding_within_24h,2026-07-06T05:11:09Z,b9a740a791c6427a64e52c08d1134e0d260cd8a5,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526304965,https://github.com/vybestack/llxprt-luther/commit/b9a740a791c6427a64e52c08d1134e0d260cd8a5,1.5 hours after latest retained CodeRabbit finding
llxprt-luther,112,high_confidence,commit_message_review_reference,2026-07-06T05:36:42Z,c7a18c044848935b8ee1031142fdd0ae4ca79f70,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526304965,https://github.com/vybestack/llxprt-luther/commit/c7a18c044848935b8ee1031142fdd0ae4ca79f70,1.9 hours after latest retained CodeRabbit finding
llxprt-luther,112,medium_confidence,commit_after_finding_within_24h,2026-07-06T06:45:39Z,cc4e52c943e5ea55e29a9242269b9befe313d804,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526304965,https://github.com/vybestack/llxprt-luther/commit/cc4e52c943e5ea55e29a9242269b9befe313d804,3.0 hours after latest retained CodeRabbit finding
llxprt-luther,112,medium_confidence,commit_after_finding_within_24h,2026-07-06T08:45:20Z,3e01012781d006936eefa874a217a2b90d4bcf38,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3526304965,https://github.com/vybestack/llxprt-luther/commit/3e01012781d006936eefa874a217a2b90d4bcf38,5.0 hours after latest retained CodeRabbit finding
llxprt-luther,112,high_confidence,explicit_fixed_reply_with_commit,2026-07-06T21:47:10Z,feedbac,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3527547656,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3532232197,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,112,medium_confidence,commit_after_finding_within_24h,2026-07-07T00:29:27Z,dd4e0eb8edce4456512e29a28a2bf36fc4651ce6,https://github.com/vybestack/llxprt-luther/pull/112#discussion_r3532262056,https://github.com/vybestack/llxprt-luther/commit/dd4e0eb8edce4456512e29a28a2bf36fc4651ce6,2.6 hours after latest retained CodeRabbit finding
llxprt-luther,114,high_confidence,commit_message_review_reference,2026-07-07T18:50:20Z,8df5908eaeb99196116f54798389954d3db01025,https://github.com/vybestack/llxprt-luther/pull/114#discussion_r3533454425,https://github.com/vybestack/llxprt-luther/commit/8df5908eaeb99196116f54798389954d3db01025,15.0 hours after latest retained CodeRabbit finding
llxprt-luther,114,medium_confidence,commit_after_finding_within_24h,2026-07-07T19:05:32Z,9e7665664fc94dc80be4a7ca81505989ab296b15,https://github.com/vybestack/llxprt-luther/pull/114#discussion_r3533454425,https://github.com/vybestack/llxprt-luther/commit/9e7665664fc94dc80be4a7ca81505989ab296b15,15.3 hours after latest retained CodeRabbit finding
llxprt-luther,114,high_confidence,explicit_fixed_reply_with_commit,2026-07-07T19:12:25Z,8df5908,https://github.com/vybestack/llxprt-luther/pull/114#discussion_r3533454425,https://github.com/vybestack/llxprt-luther/pull/114#discussion_r3539033157,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,116,medium_confidence,commit_after_finding_within_24h,2026-07-08T02:33:08Z,f72ed6ab6cb04223376da7b28baf9aaf699eda9f,https://github.com/vybestack/llxprt-luther/pull/116#discussion_r3540743932,https://github.com/vybestack/llxprt-luther/commit/f72ed6ab6cb04223376da7b28baf9aaf699eda9f,0.6 hours after latest retained CodeRabbit finding
llxprt-luther,116,medium_confidence,commit_after_finding_within_24h,2026-07-08T03:21:15Z,af6ff2268ea892d757dce63e1f7bc951e852c381,https://github.com/vybestack/llxprt-luther/pull/116#discussion_r3540743932,https://github.com/vybestack/llxprt-luther/commit/af6ff2268ea892d757dce63e1f7bc951e852c381,1.4 hours after latest retained CodeRabbit finding
llxprt-luther,116,medium_confidence,commit_after_finding_within_24h,2026-07-08T03:34:19Z,f70a766cabe7714b562b38baa6e91086e88bf429,https://github.com/vybestack/llxprt-luther/pull/116#discussion_r3540743932,https://github.com/vybestack/llxprt-luther/commit/f70a766cabe7714b562b38baa6e91086e88bf429,1.6 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T17:54:13Z,4b0779f8ff91b27f5e40c4d081b43634faf7bf8d,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/4b0779f8ff91b27f5e40c4d081b43634faf7bf8d,0.9 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T18:53:57Z,72dd46766de169c0d5875b4916acd453e9ed4b72,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/72dd46766de169c0d5875b4916acd453e9ed4b72,1.9 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T19:28:19Z,7396d5181f86e4aee3a6f0eb0fa98548a3d73397,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/7396d5181f86e4aee3a6f0eb0fa98548a3d73397,2.5 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T19:51:18Z,7ec9bd4d193ea38ac47a8581453af3517727211a,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/7ec9bd4d193ea38ac47a8581453af3517727211a,2.9 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T20:50:21Z,1324a4ab3e872bcbae72a5d2f4f08f86f0859cfe,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/1324a4ab3e872bcbae72a5d2f4f08f86f0859cfe,3.9 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T21:16:32Z,01540c2e502cfb2ee5a2cf52216e018d2e61102e,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/01540c2e502cfb2ee5a2cf52216e018d2e61102e,4.3 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T21:54:44Z,08b7fe6e94b5c859447a094e66d8072fbd56678f,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/08b7fe6e94b5c859447a094e66d8072fbd56678f,4.9 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T22:09:28Z,852ac18800f447eaef9114677c417a7f0b799d1c,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3545839980,https://github.com/vybestack/llxprt-luther/commit/852ac18800f447eaef9114677c417a7f0b799d1c,5.2 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-08T22:35:50Z,e216f48e6bae6e068d451647c2688beab834c70a,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3547589372,https://github.com/vybestack/llxprt-luther/commit/e216f48e6bae6e068d451647c2688beab834c70a,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,120,medium_confidence,commit_after_finding_within_24h,2026-07-09T02:31:01Z,208911707e625cf429b413763df65fed5d53bc29,https://github.com/vybestack/llxprt-luther/pull/120#discussion_r3547589372,https://github.com/vybestack/llxprt-luther/commit/208911707e625cf429b413763df65fed5d53bc29,4.2 hours after latest retained CodeRabbit finding
